800460,steam:110000102d61caf,Blista,-344943009,5000,05XIR944,"[996.25,1000]",Garage Central,0,1,"{""neons"":{""enabled"":0,""blue"":255,""green"":255,""red"":255},""mods"":[],""wheels"":{""color"":156,""type"":0},""tyreburst"":{""enabled"":0,""blue"":255,""green"":255,""red"":255},""color"":{""primary"":{""green"":8,""type"":6,""blue"":8,""red"":8},""secondary"":{""green"":8,""type"":6,""blue"":8,""red"":8},""pearlescent"":1},""windows"":0}",0,0,1
800463,steam:110000133c4fb14,Sanchez,-1453280962,5000,02YSF502,"[990.7685546875,990]",Hopital civil,2,1,"{""color"":{""secondary"":{""type"":6,""blue"":33,""green"":30,""red"":28},""primary"":{""type"":6,""blue"":33,""green"":30,""red"":28},""pearlescent"":2},""windows"":0,""neons"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""tyreburst"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""wheels"":{""type"":0,""color"":0},""mods"":[]}",0,0,1
800467,steam:110000104253d7d,FK8,-1745789659,100000,001FK800,"[971.375,1000]",Garage Central,0,1,"{""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""windows"":1,""mods"":{""11"":0,""15"":2},""color"":{""pearlescent"":111,""secondary"":{""type"":6,""green"":27,""red"":0,""blue"":87},""primary"":{""type"":1,""red"":0,""blue"":0,""green"":0}},""wheels"":{""type"":0,""color"":0,""choice"":-1}}",0,0,1
800468,steam:11000010524a606,BMW S63,-1151580456,100000,001S6300,"[904.56109619141,1000]",Hopital civil,0,1,"{""wheels"":{""color"":0,""type"":0,""choice"":-1},""horn"":16,""windows"":1,""mods"":{""15"":2},""color"":{""primary"":{""green"":0,""red"":0,""type"":1,""blue"":0},""secondary"":{""green"":0,""type"":1,""red"":0,""blue"":0},""pearlescent"":63},""xenons"":1,""neons"":{""green"":255,""red"":255,""enabled"":0,""blue"":255},""tyreburst"":{""green"":255,""red"":255,""enabled"":0,""blue"":255}}",0,0,1
800469,steam:11000010458eef2,turismo,-1296077726,100000,01PANA00,"[1000.0,964]",Hopital civil,0,1,"{""color"":{""primary"":{""green"":20,""type"":0,""red"":0,""blue"":40},""secondary"":{""green"":27,""type"":6,""blue"":87,""red"":0},""pearlescent"":111},""mods"":{""15"":2},""neons"":{""green"":255,""red"":255,""blue"":255,""enabled"":0},""tyreburst"":{""green"":255,""red"":255,""blue"":255,""enabled"":0},""horn"":1,""wheels"":{""color"":156,""type"":0,""choice"":-1},""windows"":1}",0,0,2
800471,steam:11000010dd4caef,Hexer,301427732,13000,69NPE796,"[1000.0,996]",Garage Central,2,1,"{""color"":{""secondary"":{""type"":6,""blue"":240,""green"":240,""red"":240},""primary"":{""type"":6,""blue"":20,""green"":13,""red"":0},""pearlescent"":11},""windows"":0,""neons"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""tyreburst"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""wheels"":{""type"":0,""color"":156},""mods"":[]}",0,0,1
800474,steam:11000010ce5670a,Twizy,837215030,1,00TWIZY1,"[1000.0,1000]",Barrio,0,1,"{""mods"":{""8"":-1,""3"":0,""2"":0,""1"":0,""0"":0},""wheels"":{""choice"":-1,""type"":0,""color"":0},""color"":{""pearlescent"":2,""primary"":{""green"":25,""red"":25,""type"":3,""blue"":25},""secondary"":{""green"":30,""red"":28,""type"":6,""blue"":33}},""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""horn"":2,""windows"":0}",0,0,1
800477,steam:110000109d0fa39,Blista,-344943009,5000,61OUT879,"[971.875,999]",,0,1,"{""tyreburst"":{""green"":255,""enabled"":0,""blue"":255,""red"":255},""mods"":[],""color"":{""primary"":{""green"":12,""type"":6,""blue"":0,""red"":56},""pearlescent"":35,""secondary"":{""green"":8,""type"":6,""blue"":8,""red"":8}},""windows"":0,""neons"":{""green"":255,""enabled"":0,""blue"":255,""red"":255},""wheels"":{""color"":156,""type"":0}}",0,0,1
800478,steam:110000136785314,Dominator,80636076,8000,26TYC349,"[1000.0,1000]",,0,1,"{""neons"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""mods"":[],""wheels"":{""type"":0,""color"":156},""tyreburst"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""color"":{""primary"":{""red"":15,""green"":15,""type"":6,""blue"":15},""secondary"":{""red"":8,""green"":8,""type"":6,""blue"":8},""pearlescent"":4},""windows"":0}",0,0,1
800481,steam:11000010aa50d2b,Blista,-344943009,5000,48ZBK529,"[1000.0,997]",Freeway west,1,1,"{""neons"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""mods"":[],""wheels"":{""type"":0,""color"":156},""tyreburst"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""color"":{""primary"":{""red"":240,""green"":240,""type"":6,""blue"":240},""secondary"":{""red"":8,""green"":8,""type"":6,""blue"":8},""pearlescent"":111},""windows"":0}",0,0,1
800483,steam:110000116b5fe83,BF400,86520421,60000,24PNF319,"[1000.0,1000]",,1,1,"{""mods"":{""18"":false,""15"":-1,""13"":-1,""11"":-1},""windows"":0,""neons"":{""red"":255,""green"":255,""enabled"":0,""blue"":255},""wheels"":{""type"":0,""choice"":4,""color"":9},""color"":{""secondary"":{""green"":185,""red"":179,""type"":6,""blue"":201},""pearlescent"":5,""primary"":{""green"":0,""red"":105,""type"":6,""blue"":0}},""tyreburst"":{""red"":255,""green"":255,""enabled"":0,""blue"":255}}",0,0,1
800488,steam:11000010b82dd62,Sultan,970598228,21000,45YCW441,"[769.11285400391,1000]",Barrio,0,1,"{""tyreburst"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""windows"":1,""wheels"":{""choice"":14,""color"":0,""type"":0},""horn"":0,""mods"":{""5"":0,""7"":0,""0"":1,""18"":1,""2"":0,""1"":1},""color"":{""pearlescent"":27,""secondary"":{""type"":0,""green"":173,""red"":168,""blue"":245},""primary"":{""type"":3,""green"":0,""red"":0,""blue"":0}}}",0,0,1
800496,steam:110000105e667cc,Dominator,80636076,8000,62KGX946,"[1000.0,1000]",Garage Central,2,1,"{""wheels"":{""color"":156,""type"":0},""mods"":[],""windows"":0,""neons"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""tyreburst"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""color"":{""primary"":{""green"":240,""type"":6,""red"":240,""blue"":240},""secondary"":{""green"":27,""type"":6,""red"":0,""blue"":87},""pearlescent"":111}}",0,0,1
800497,steam:1100001075f1b9a,Gt Mustang,350464372,100000,01GTMUS1,"[953.46868896484,925]",Freeway west,0,1,"{""windows"":1,""color"":{""secondary"":{""blue"":153,""red"":153,""type"":0,""green"":153},""pearlescent"":7,""primary"":{""blue"":0,""red"":0,""type"":0,""green"":0}},""mods"":{""0"":3,""10"":1,""15"":2,""11"":3,""12"":2,""18"":1,""1"":1,""2"":2,""7"":4,""4"":1},""tyreburst"":{""blue"":255,""red"":255,""enabled"":0,""green"":255},""neons"":{""blue"":255,""red"":255,""enabled"":0,""green"":255},""wheels"":{""type"":0,""color"":156,""choice"":-1}}","","",1
800498,steam:11000010e281d6b,Blista,-344943009,5000,26QNC455,"[1000.0,1000]",Garage Central,0,1,"{""wheels"":{""color"":156,""type"":0},""mods"":[],""windows"":0,""neons"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""tyreburst"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""color"":{""primary"":{""green"":15,""type"":6,""red"":15,""blue"":15},""secondary"":{""green"":8,""type"":6,""red"":8,""blue"":8},""pearlescent"":4}}",0,0,1
800500,steam:11000010b395735,Mesa Army,-2064372143,40000,67HIS889,"[992.5,998]",Garage Central,0,1,"{""horn"":38,""windows"":1,""xenons"":1,""wheels"":{""choice"":-1,""color"":0,""type"":0},""mods"":{""15"":2},""neons"":{""enabled"":0,""green"":255,""blue"":255,""red"":255},""color"":{""primary"":{""red"":0,""green"":0,""blue"":0,""type"":1},""secondary"":{""type"":6,""green"":5,""blue"":5,""red"":5},""pearlescent"":0},""tyreburst"":{""enabled"":0,""green"":255,""blue"":255,""red"":255}}",0,0,1
800501,steam:11000010e84de23,Coquette BlackFin,784565758,50000,89HBV699,"[1000.0,1000]",Garage Central,0,1,"{""horn"":9,""windows"":0,""xenons"":1,""wheels"":{""choice"":20,""color"":0,""type"":7},""color"":{""primary"":{""red"":50,""green"":50,""blue"":50,""type"":3},""secondary"":{""type"":3,""green"":50,""blue"":50,""red"":50},""pearlescent"":6},""neons"":{""red"":255,""green"":255,""blue"":255,""enabled"":0},""mods"":{""0"":1,""4"":0},""tyreburst"":{""red"":255,""green"":255,""blue"":255,""enabled"":0}}",0,0,2
800503,steam:11000010dab6b55,Blade,-1205801634,12000,65GOR973,"[1000.0,992]",Garage Central,0,1,"{""neons"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""tyreburst"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""windows"":0,""mods"":[],""color"":{""pearlescent"":0,""secondary"":{""type"":6,""green"":27,""blue"":6,""red"":41},""primary"":{""type"":0,""red"":255,""blue"":177,""green"":212}},""wheels"":{""color"":156,""type"":0}}",0,0,1
800504,steam:11000010458eef2,Akuma,1672195559,10000,05SMT237,"[1000.0,1000]",Garage Central,1,1,"{""wheels"":{""color"":156,""type"":0},""mods"":[],""windows"":0,""neons"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""tyreburst"":{""enabled"":0,""red"":255,""green"":255,""blue"":255},""color"":{""primary"":{""green"":8,""type"":6,""red"":8,""blue"":8},""secondary"":{""green"":30,""type"":6,""red"":28,""blue"":33},""pearlescent"":4}}",0,0,2
800508,steam:1100001128b3639,Bagger,-2140431165,5000,20RPI148,"[1.4012984643248e-43,1000]",Hopital civil,0,1,"{""neons"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""color"":{""pearlescent"":5,""secondary"":{""blue"":8,""red"":8,""green"":8,""type"":6},""primary"":{""blue"":38,""red"":31,""green"":34,""type"":6}},""wheels"":{""type"":0,""color"":156},""windows"":0,""horn"":9,""tyreburst"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""mods"":[]}",0,0,1
800510,steam:1100001003a9102,M4Fouiny,-711938045,1,8FOUINY8,"[999.25,988]",Barrio,0,1,"{""horn"":7,""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""windows"":1,""color"":{""secondary"":{""blue"":28,""green"":28,""type"":0,""red"":212},""pearlescent"":70,""primary"":{""blue"":204,""green"":204,""type"":0,""red"":204}},""xenons"":1,""tyreburst"":{""enabled"":1,""green"":25,""red"":25,""blue"":25},""wheels"":{""choice"":-1,""type"":7,""color"":156},""mods"":{""4"":0,""10"":0,""13"":-1,""7"":-1,""11"":-1,""15"":-1,""12"":-1,""18"":1}}",Flores,Alvaro,1
800512,steam:110000105e63cd7,Sabre Turbo,-1685021548,9000,82PQD862,"[1000.0,1000]",Garage Central,2,1,"{""windows"":1,""mods"":[],""tyreburst"":{""red"":255,""blue"":255,""green"":255,""enabled"":0},""wheels"":{""type"":0,""color"":156},""color"":{""primary"":{""red"":8,""type"":6,""green"":8,""blue"":8},""pearlescent"":0,""secondary"":{""red"":0,""type"":6,""green"":0,""blue"":0}},""xenons"":1,""neons"":{""red"":255,""blue"":255,""green"":255,""enabled"":0}}",0,0,1
800514,steam:11000010b395735,Akuma,1672195559,10000,40NGN951,"[989.0,984]",Freeway west,0,1,"{""wheels"":{""type"":0,""color"":156},""windows"":0,""xenons"":1,""mods"":[],""color"":{""secondary"":{""type"":3,""blue"":0,""green"":0,""red"":0},""primary"":{""blue"":0,""red"":0,""green"":0,""type"":3},""pearlescent"":111},""tyreburst"":{""blue"":255,""red"":255,""green"":255,""enabled"":0},""neons"":{""blue"":255,""red"":255,""green"":255,""enabled"":0},""horn"":38}",0,0,1
800515,steam:1100001003a9102,BrabusMamene,-286067157,1,0BRABUS0,"[546.37280273438,219]",Garage Central,0,1,"{""wheels"":{""type"":7,""choice"":-1,""color"":0},""tyreburst"":{""blue"":25,""enabled"":1,""red"":25,""green"":25},""windows"":1,""neons"":{""blue"":255,""green"":255,""red"":255,""enabled"":0},""mods"":{""0"":0,""1"":1,""4"":0,""5"":0,""2"":0,""3"":0,""15"":-1,""13"":2,""12"":2,""7"":3,""18"":1,""11"":3},""color"":{""pearlescent"":107,""primary"":{""green"":0,""blue"":0,""red"":0,""type"":3},""secondary"":{""green"":0,""type"":2,""red"":0,""blue"":0}},""horn"":7}",Flores,Alvaro,1
800517,steam:110000104ea5d91,Ferrari 250 GT,-2147282465,100000,FE250GT1,"[879.08526611328,1000]",Garage Central,0,1,"{""mods"":{""15"":2},""windows"":3,""color"":{""secondary"":{""blue"":8,""type"":6,""green"":8,""red"":8},""primary"":{""blue"":10,""type"":2,""green"":7,""red"":46},""pearlescent"":10},""neons"":{""enabled"":0,""blue"":255,""green"":255,""red"":255},""tyreburst"":{""enabled"":0,""blue"":255,""green"":255,""red"":255},""wheels"":{""type"":0,""choice"":-1,""color"":7}}","","",1
800522,steam:1100001161c9eb2,Bubsta 6x6,-1237253773,55000,04RBC661,"[998.125,1000]",Garage Central,0,1,"{""wheels"":{""color"":0,""choice"":5,""type"":4},""windows"":1,""xenons"":1,""mods"":{""1"":3,""10"":3,""6"":0},""color"":{""secondary"":{""type"":6,""blue"":240,""green"":240,""red"":240},""primary"":{""type"":3,""green"":255,""red"":255,""blue"":255},""pearlescent"":111},""tyreburst"":{""blue"":255,""enabled"":0,""red"":255,""green"":255},""neons"":{""blue"":255,""enabled"":0,""red"":255,""green"":255},""horn"":38}",0,0,1
800523,steam:1100001161c9eb2,Blista,-344943009,5000,65VFY925,"[1000.0,1000]",Freeway west,0,1,"{""windows"":0,""color"":{""primary"":{""green"":15,""blue"":15,""type"":6,""red"":15},""pearlescent"":4,""secondary"":{""green"":8,""blue"":8,""type"":6,""red"":8}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800524,steam:110000103f584d6,Dilettante,-1130810103,8000,69KFY823,"[1000.0,1000]",,0,1,"{""windows"":0,""color"":{""primary"":{""green"":8,""blue"":8,""type"":6,""red"":8},""pearlescent"":1,""secondary"":{""green"":8,""blue"":8,""type"":6,""red"":8}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800526,steam:11000011c57a765,Habanero,884422927,15000,49FRJ709,"[980.82550048828,1000]",Hopital civil,0,1,"{""windows"":0,""color"":{""primary"":{""green"":16,""blue"":41,""type"":6,""red"":0},""pearlescent"":65,""secondary"":{""green"":60,""blue"":94,""type"":6,""red"":48}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800528,steam:11000010e694487,Dominator,80636076,8000,81CHZ508,"[994.67584228516,988]",Garage Central,2,1,"{""neons"":{""green"":255,""red"":255,""blue"":255,""enabled"":0},""windows"":1,""tyreburst"":{""green"":255,""red"":255,""blue"":255,""enabled"":0},""color"":{""primary"":{""green"":0,""red"":0,""blue"":0,""type"":3},""secondary"":{""green"":50,""red"":50,""blue"":50,""type"":1},""pearlescent"":41},""wheels"":{""color"":156,""type"":0},""mods"":[]}",0,0,1
800529,steam:11000010e84de23,Sanchez Sport,788045382,6000,44AZM605,"[898.37451171875,1000]",Freeway west,0,1,"{""windows"":0,""color"":{""primary"":{""green"":8,""blue"":8,""type"":6,""red"":8},""pearlescent"":0,""secondary"":{""green"":8,""blue"":8,""type"":6,""red"":8}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,2
800530,steam:1100001078c0669,Nemesis,-634879114,8000,84SQL992,"[1000.0,973]",Hopital civil,0,1,"{""color"":{""primary"":{""blue"":0,""green"":0,""type"":1,""red"":0},""secondary"":{""blue"":255,""green"":255,""type"":1,""red"":255},""pearlescent"":140},""tyreburst"":{""blue"":255,""green"":255,""enabled"":0,""red"":255},""wheels"":{""color"":156,""type"":0},""mods"":[],""neons"":{""blue"":255,""green"":255,""enabled"":0,""red"":255},""windows"":0}",0,0,1
800533,steam:110000115ddd132,Dominator,80636076,8000,42EQY199,"[984.85046386719,999]",Hopital civil,0,1,"{""neons"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""xenons"":1,""color"":{""pearlescent"":118,""secondary"":{""red"":18,""type"":6,""green"":18,""blue"":18},""primary"":{""red"":0,""blue"":0,""green"":0,""type"":3}},""wheels"":{""type"":0,""color"":156},""windows"":1,""horn"":38,""tyreburst"":{""blue"":255,""enabled"":0,""green"":255,""red"":255},""mods"":[]}",0,0,1
800534,steam:11000010cfe86c5,Blista,-344943009,5000,67SFZ734,"[1000.0,1000]",,0,1,"{""windows"":0,""color"":{""primary"":{""green"":15,""blue"":15,""type"":6,""red"":15},""pearlescent"":4,""secondary"":{""green"":8,""blue"":8,""type"":6,""red"":8}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800535,steam:110000105693f54,Bagger,-2140431165,5000,60KQI661,"[987.54455566406,990]",,0,1,"{""wheels"":{""type"":0,""color"":156},""windows"":0,""mods"":[],""color"":{""secondary"":{""blue"":8,""red"":8,""green"":8,""type"":6},""pearlescent"":106,""primary"":{""blue"":17,""green"":198,""red"":254,""type"":1}},""tyreburst"":{""blue"":255,""red"":255,""green"":255,""enabled"":0},""neons"":{""blue"":255,""red"":255,""green"":255,""enabled"":0}}",0,0,1
800537,steam:110000113f34ddf,Sultan,970598228,21000,69TFV599,"[981.8427734375,998]",Garage Central,0,1,"{""windows"":0,""color"":{""primary"":{""green"":27,""blue"":87,""type"":6,""red"":0},""pearlescent"":68,""secondary"":{""green"":27,""blue"":87,""type"":6,""red"":0}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800538,steam:11000010b731831,Sanchez Sport,788045382,6000,21CTO644,"[399.85583496094,1000]",Garage Central,2,1,"{""windows"":0,""color"":{""primary"":{""green"":8,""blue"":8,""type"":6,""red"":8},""pearlescent"":0,""secondary"":{""green"":8,""blue"":8,""type"":6,""red"":8}},""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""mods"":[],""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""wheels"":{""type"":0,""color"":156}}",0,0,1
800546,steam:11000011a4e6a2e,Sanchez,-1453280962,5000,86HAN008,"[-508.12002563477,756]",,1,1,"{""color"":{""secondary"":{""green"":30,""blue"":33,""red"":28,""type"":6},""primary"":{""green"":30,""blue"":33,""red"":28,""type"":6},""pearlescent"":2},""mods"":[],""wheels"":{""color"":0,""type"":0},""windows"":0,""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0}}",0,0,1
800547,steam:110000136785314,Pontiac Firebird,-1628521521,100000,FIREBIRD,"[1000.0,1000]",,0,1,"{""mods"":{""18"":1,""13"":2,""11"":3},""tyreburst"":{""red"":255,""green"":255,""enabled"":0,""blue"":255},""neons"":{""red"":255,""green"":255,""enabled"":0,""blue"":255},""wheels"":{""choice"":34,""color"":37,""type"":7},""color"":{""secondary"":{""red"":8,""green"":8,""type"":0,""blue"":8},""pearlescent"":8,""primary"":{""red"":8,""green"":8,""type"":0,""blue"":8}},""windows"":1}","","",1
800548,steam:110000114c69572,Baller New,142944341,25000,49FEA238,"[1000.0,938]",,0,1,"{""color"":{""secondary"":{""green"":8,""blue"":8,""red"":8,""type"":6},""primary"":{""green"":240,""blue"":240,""red"":240,""type"":6},""pearlescent"":111},""mods"":[],""wheels"":{""color"":156,""type"":0},""windows"":0,""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0}}",0,0,1
800553,steam:110000131d714e0,Dominator Classic,-986944621,55000,61LVY716,"[997.125,1000]",Garage Central,0,1,"{""color"":{""secondary"":{""green"":217,""blue"":217,""red"":217,""type"":6},""primary"":{""green"":15,""blue"":15,""red"":15,""type"":6},""pearlescent"":4},""mods"":[],""wheels"":{""color"":0,""type"":0},""windows"":0,""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0}}",0,0,1
800554,steam:110000133c988e5,Blazer,-2128233223,4000,85MLQ037,"[1000.0,1000]",Garage Central,2,1,"{""color"":{""secondary"":{""green"":8,""blue"":8,""red"":8,""type"":6},""primary"":{""green"":0,""blue"":0,""red"":105,""type"":6},""pearlescent"":0},""mods"":[],""wheels"":{""color"":156,""type"":0},""windows"":0,""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0}}",0,0,1
800555,steam:110000117bb49b7,Sanchez Sport,788045382,6000,26OHQ845,,,0,1,"{""color"":{""secondary"":{""green"":8,""blue"":8,""red"":8,""type"":6},""primary"":{""green"":8,""blue"":8,""red"":8,""type"":6},""pearlescent"":0},""mods"":[],""wheels"":{""color"":156,""type"":0},""windows"":0,""neons"":{""green"":255,""blue"":255,""red"":255,""enabled"":0},""tyreburst"":{""green"":255,""blue"":255,""red"":255,""enabled"":0}}",0,0,1
800559,steam:11000010a958894,Sanchez,-1453280962,5000,07UCN954,"[994.00024414063,999]",,0,1,"{""tyreburst"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""color"":{""secondary"":{""green"":8,""type"":6,""red"":8,""blue"":8},""pearlescent"":0,""primary"":{""green"":72,""type"":6,""red"":189,""blue"":0}},""windows"":0,""wheels"":{""color"":0,""type"":0},""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""mods"":[]}",0,0,1
800562,steam:1100001146e12b8,Ferrari Enzo,-1534432113,100000,2002FEEN,"[1000.0,1000]",LSPD,0,1,"{""mods"":[],""xenons"":1,""wheels"":{""color"":0,""choice"":-1,""type"":7},""windows"":1,""color"":{""primary"":{""red"":196,""type"":0,""green"":21,""blue"":28},""secondary"":{""red"":33,""type"":0,""green"":33,""blue"":33},""pearlescent"":22},""horn"":33,""neons"":{""red"":255,""enabled"":1,""green"":255,""blue"":255},""tyreburst"":{""red"":212,""enabled"":1,""green"":28,""blue"":28}}","","",1
800563,steam:110000103128f79,Maserati GT,874177906,100000,MASERAGT,"[910.0,1000]",LSPD,0,1,"{""windows"":1,""wheels"":{""choice"":-1,""type"":0,""color"":156},""neons"":{""green"":255,""enabled"":0,""blue"":255,""red"":255},""tyreburst"":{""green"":255,""enabled"":0,""blue"":255,""red"":255},""mods"":{""13"":2},""color"":{""secondary"":{""green"":102,""red"":194,""type"":0,""blue"":16},""pearlescent"":74,""primary"":{""green"":0,""blue"":0,""red"":0,""type"":3}}}","","",1
800564,steam:1100001037b4335,Blista,-344943009,5000,29BEG947,"[911.88244628906,990]",Garage Central,2,1,"{""tyreburst"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""color"":{""secondary"":{""green"":8,""type"":6,""red"":8,""blue"":8},""pearlescent"":4,""primary"":{""green"":15,""type"":6,""red"":15,""blue"":15}},""windows"":0,""wheels"":{""color"":156,""type"":0},""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""mods"":[]}",0,0,1
800565,steam:1100001028a971d,Rs6,2113441065,100000,001RS600,"[961.625,956]",Barrio,0,1,"{""tyreburst"":{""enabled"":0,""green"":255,""blue"":255,""red"":255},""wheels"":{""choice"":32,""color"":3,""type"":0},""mods"":{""1"":-1,""2"":-1,""3"":0,""4"":-1,""11"":-1,""13"":-1,""18"":1,""15"":2,""0"":0},""windows"":1,""color"":{""pearlescent"":70,""secondary"":{""blue"":49,""green"":99,""type"":0,""red"":211},""primary"":{""red"":255,""green"":145,""type"":3,""blue"":1}},""xenons"":1,""neons"":{""enabled"":0,""green"":255,""blue"":255,""red"":255}}","","",1
800566,steam:11000010e8769b0,Sanchez,-1453280962,5000,23MPF373,"[1.4012984643248e-43,1000]",Garage Central,0,1,"{""tyreburst"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""color"":{""secondary"":{""green"":8,""type"":6,""red"":8,""blue"":8},""pearlescent"":0,""primary"":{""green"":72,""type"":6,""red"":189,""blue"":0}},""windows"":0,""wheels"":{""color"":0,""type"":0},""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""mods"":[]}",0,0,1
800568,steam:110000111b6e7d6,Sanchez,-1453280962,5000,26OKY380,"[866.42486572266,975]",Garage Central,0,1,"{""tyreburst"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""color"":{""secondary"":{""green"":0,""type"":6,""red"":105,""blue"":0},""pearlescent"":27,""primary"":{""green"":0,""type"":6,""red"":105,""blue"":0}},""windows"":0,""wheels"":{""color"":47,""type"":0},""neons"":{""enabled"":0,""green"":255,""red"":255,""blue"":255},""mods"":[]}",0,0,1
800570,steam:110000109b19569,Akuma,1672195559,10000,48ULC336,"[940.0,1000]",Hopital civil,2,1,"{""wheels"":{""type"":0,""color"":156},""neons"":{""enabled"":0,""blue"":255,""red"":255,""green"":255},""color"":{""pearlescent"":111,""primary"":{""red"":255,""blue"":255,""type"":4,""green"":255},""secondary"":{""red"":212,""blue"":28,""type"":3,""green"":28}},""mods"":{""4"":0,""11"":2,""13"":1},""tyreburst"":{""enabled"":0,""blue"":255,""red"":255,""green"":255},""windows"":0,""xenons"":1}",0,0,1
800571,steam:1100001073b1067,Dodge Charger,1025737310,100000,CHARDODG,"[1000.0,1000]",Garage Central,0,1,"{""windows"":5,""wheels"":{""color"":0,""type"":1,""choice"":-1},""tyreburst"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""horn"":32,""neons"":{""green"":255,""blue"":255,""enabled"":0,""red"":255},""color"":{""secondary"":{""green"":8,""blue"":8,""type"":0,""red"":8},""pearlescent"":0,""primary"":{""green"":0,""blue"":0,""type"":2,""red"":0}},""mods"":{""11"":3,""12"":2,""15"":2}}","","",1
800572,steam:11000010458eef2,BMW M3,942300481,100000,BMWM3001,"[999.55804443359,999]",Hopital civil,0,1,"{""mods"":[],""windows"":2,""neons"":{""green"":255,""red"":255,""enabled"":0,""blue"":255},""wheels"":{""type"":0,""color"":156},""color"":{""secondary"":{""green"":113,""red"":242,""type"":1,""blue"":58},""pearlescent"":0,""primary"":{""red"":30,""green"":117,""type"":1,""blue"":255}},""tyreburst"":{""green"":255,""red"":255,""enabled"":0,""blue"":255}}","","",2
