steam:110000111c9cdd3,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,29,10,2,10,4,12,2,0,0,0,0,0,0
steam:1100001020a65f8,mp_m_freemode_01,"[0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,24,57,1,0,0,0,1,0,0,0,0,0,0
steam:11000011553e694,mp_m_freemode_01,"[-1.0,0.5,0.35,0.15,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0]",4,21,19,3,5,5,23,0,0,0,0,0,0,0
steam:11000010a6fb097,mp_m_freemode_01,"[-0.95,0.9,-2.0,-1.5,1.0,1.5,2.0,2.0,-1.5,2.0,3.0,-1.0,-0.6,3.0,0,2.0,2.0,1.5,2.5,2.5]",9,21,22,24,24,3,9,8,0,0,0,0,0,0
steam:110000116fa4573,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,26,2,5,2,5,4,0,0,0,0,0,0,0
steam:11000011aa9a627,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,28,4,19,0,0,4,3,0,0,0,0,0,0
steam:110000103743cc0,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",14,23,30,1,5,3,2,2,0,0,0,0,0,0
steam:1100001148866cb,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,22,2,4,2,2,3,3,0,0,0,0,0,0
steam:11000011ae7fc90,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,21,2,10,2,0,1,0,0,0,0,0,0
steam:110000105ee7ec0,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,22,2,3,10,0,0,0,0,0,0,0,0,0
steam:110000111c25c90,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12,21,11,0,29,0,5,1,0,0,0,0,0,0
steam:1100001181d35d4,mp_f_freemode_01,"[-1.0,0.95,0.6,-0.049999999999999,0.3,-0.6,1.25,0.25,0.3,-0.85,-1.0,-1.0,-0.2,-0.65,-0.85,-0.25,-0.3,0,-0.6,2.5]",25,21,42,3,0,0,13,32,0,0,0,0,0,0
steam:1100001056558d2,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,54,3,10,2,1,0,0,0,0,0,0,0
steam:110000111ca4e61,mp_m_freemode_01,"[0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,25,3,3,0,1,28,1,0,0,0,0,0,0
steam:1100001332f555e,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",42,21,13,0,0,0,6,2,0,0,0,0,0,0
steam:110000111950c62,mp_m_freemode_01,"[-1.0,3.1918911957973e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,24,2,2,2,4,0,0,0,0,0,0,0,0
steam:110000112a23f5e,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,23,30,21,10,21,17,14,0,0,0,0,0,0
steam:110000115a1a340,mp_m_freemode_01,"[0.3,-0.15,0.4,0.9,0.35,0.15,0.35,0.75,-0.2,0.45,-1.1,-1.2490009027033e-16,0.35,0.15,-0.5,0.3,0.7,0.1,-0.55,0]",0,21,21,1,10,0,28,0,0,0,0,0,0,0
steam:11000010bdbab67,mp_m_freemode_01,"[-0.25,-0.05,-0.25,0,0,0,0,0,0,0.4,-0.15,0,0,0,0,0,0,0,0,0]",0,41,31,61,11,0,1,0,0,0,0,0,0,0
steam:11000010522d181,mp_m_freemode_01,"[0,0,0,0,0,0,0,2.0,0.1,0,0,0,0,0,0,0,0,0,0,0]",4,24,56,15,2,5,2,0,0,0,0,0,0,0
steam:1100001072e765f,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",11,27,12,6,12,5,7,10,0,0,0,0,0,0
steam:11000010b907000,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,22,4,8,0,2,4,3,0,0,0,0,0,0
steam:11000010821cc97,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",42,41,54,7,11,6,9,6,0,0,0,0,0,0
steam:11000010cbc5522,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,26,1,15,7,0,1,0,0,0,0,0,0,0
steam:11000010b95fe9c,mp_m_freemode_01,"[0.35,0,0.4,0.05,0.5,-1.4,0.4,0.65,1.4,0,0,0,0,0,0,0,0,0,0,0]",0,23,2,3,4,4,1,2,0,0,0,0,0,0
steam:1100001031dc095,mp_m_freemode_01,"[0.1,0.55,0,-0.4,0,0,0,0,0.45,0,-1.0,0,0.9,0.95,0,0,0,0,0,-0.55]",43,45,55,28,18,28,1,0,0,0,0,0,0,0
steam:1100001125693a1,mp_m_freemode_01,"[-0.6,-0.45,0,0,0,0,0,0,0,0,-0.9,0,0,0,0,0,0,0,0,0]",8,24,14,0,6,0,6,0,0,0,0,0,0,0
steam:1100001136a12a0,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,34,21,57,10,4,9,0,0,0,0,0,0,0
steam:11000010ab40cae,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,25,3,5,10,0,0,0,0,0,0,0,0,0
steam:110000139b9dc79,mp_m_freemode_01,"[-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,29,3,0,10,0,23,1,0,0,0,0,0,0
steam:110000105d19ef3,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",8,21,14,0,10,0,0,3,0,0,0,0,0,0
steam:1100001034b6ac9,mp_m_freemode_01,"[-0.9,-0.2,0.15,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,34,21,1,11,2,25,0,0,0,0,0,0,0
steam:1100001164661ce,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,2,0,11,0,0,0,0,0,0,0,0,0
steam:110000136430bde,mp_m_freemode_01,"[0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,22,68,29,11,0,1,1,0,0,0,0,0,0
steam:1100001174d937d,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:11000011145fbcc,mp_m_freemode_01,"[0.05,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,26,8,21,5,22,4,1,0,0,0,0,0,0
steam:1100001329d0827,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",9,21,2,33,14,12,15,5,0,0,0,0,0,0
steam:11000010341feaa,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",5,28,5,4,4,4,5,6,0,0,0,0,0,0
steam:1100001024be7a1,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,21,7,0,2,1,4,2,0,0,0,0,0,0
steam:110000137419f4d,mp_m_freemode_01,"[0.3,-0.45,0,0,0,0,0,0,0,0,2.15,-0.2,0.05,0.65,0.6,0.15,0,-0.2,0.35,0.35]",0,29,19,1,7,0,4,9,0,0,0,0,0,0
steam:1100001164eeb78,mp_m_freemode_01,"[0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,7,3,6,3,0,0,0,0,0,0,0,0
steam:11000010624a9d2,mp_m_freemode_01,"[0.55,-1.0,-0.35,-0.75,0.2,-1.5,-0.35,1.05,1.3,0.7,-0.4,4.0245584642662e-16,-1.0,2.1,0.8,0.9,0.8,-0.3,1.25,0.5]",4,27,19,28,7,28,6,5,0,0,0,0,0,0
steam:1100001080dc1a2,mp_m_freemode_01,"[-1.0,0.3,1.0,-0.4,0.3,0.45,-0.65,0.4,7.9103390504542e-16,0.95,0.45,-0.45,-3.1918911957973e-16,0.6,-1.5,0.75,-0.15,0.15,0.45,0.2]",0,37,4,3,10,0,13,1,0,0,0,0,0,0
steam:11000010381ec61,mp_m_freemode_01,"[-1.0,-0.45,0.75,0.45,0.05,-1.3877787807814e-17,-0.05,-0.05,-1.5,0.2,-0.35,0.15,-0.35,-0.65,-0.6,-0.25,0,0,0,0]",0,32,30,3,18,18,0,0,0,0,0,0,0,0
steam:110000104f992a1,mp_m_freemode_01,"[0.8,0,0,0,0,0,0,0,0,0,0,-1.0,0.65,-0.25,0.05,0,0.5,0.05,0.15,0]",19,38,57,27,7,0,27,17,0,0,0,0,0,0
steam:11000010707ac54,mp_m_freemode_01,"[-1.0,0.05,-0.5,-0.1,-0.15,0.35,-0.6,0.05,0,0,-0.15,-0.35,0.65,0,-0.35,0,-1.0,-0.4,0,-1.5]",2,26,10,6,4,11,1,0,0,0,0,0,0,0
steam:11000010ce05ef2,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,22,12,0,7,7,0,0,0,0,0,0,0,0
steam:110000111b9de20,mp_m_freemode_01,"[-0.1,-1.0,1.0,0.55,0.15,-0.1,1.3877787807814e-17,0,0.05,0,-1.25,-0.7,-0.4,0.8,-0.8,-0.1,1.3877787807814e-17,0,-1.3877787807814e-17,-1.5]",0,25,12,63,14,5,0,8,0,0,0,0,0,0
steam:1100001147d293f,mp_m_freemode_01,"[0.15,0.25,-0.5,0,0,0,0,-0.85,-0.25,-0.05,0.55,0.4,-0.15,0.6,0.1,-0.4,0,0,0,0]",4,22,19,11,3,1,3,0,0,0,0,0,0,0
steam:11000011c938d76,mp_m_freemode_01,"[-1.0,0.5,0,0,0,0,0,0,0,0,0,1.5,1.0,1.45,-1.5,0,0,0,0,0]",2,32,2,0,10,0,4,0,0,0,0,0,0,0
steam:11000010c008ac4,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",3,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:110000109ab1631,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,29,14,0,11,0,12,0,0,0,0,0,0,0
steam:110000111538b60,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,26,3,0,10,0,5,1,0,0,0,0,0,0
steam:110000100a7caed,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,24,14,1,7,0,12,1,0,0,0,0,0,0
steam:1100001069d7efa,mp_m_freemode_01,NOT,0,27,15,1,18,0,28,0,0,0,0,0,0,0
steam:1100001075df799,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12,27,13,12,10,1,2,1,0,0,0,0,0,0
steam:1100001098ee1e3,mp_m_freemode_01,"[0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,45,21,0,10,0,19,0,0,0,0,0,0,0
steam:1100001097651f7,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,22,15,36,18,0,12,1,0,0,0,0,0,0
steam:110000108de1a9e,mp_m_freemode_01,"[0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12,26,16,3,0,0,2,2,0,0,0,0,0,0
steam:11000010eb3cc4c,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,25,73,0,7,0,0,0,0,0,0,0,0,0
steam:110000135b0054d,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,26,3,0,3,8,4,1,0,0,0,0,0,0
steam:11000010bdc6379,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,21,34,13,10,8,25,7,0,0,0,0,0,0
steam:110000104105556,mp_m_freemode_01,"[-0.55,-1.8041124150159e-16,1.0,0.25,-0.15,0.15,0.1,-0.7,-1.5,-1.0,0.55,4.0245584642662e-16,-0.15,1.65,-0.65,0.45,1.1,0,0,0]",0,31,47,3,10,2,0,0,0,0,0,0,0,0
steam:11000011648fb1f,mp_m_freemode_01,"[0.7,0.05,0.5,0.4,0.2,-0.1,0.05,-0.55,1.5,-1.0,-1.5,-1.0,-0.2,-0.25,1.15,1.25,-0.05,-9.7144514654701e-17,0.25,-1.1]",0,32,0,61,15,1,1,3,0,0,0,0,0,0
steam:110000133afe01a,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",19,39,19,56,8,0,28,30,0,0,0,0,0,0
steam:11000013698baf4,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,23,0,0,0,0,0,0,0,0,0,0,0,0
steam:11000010abea707,mp_m_freemode_01,"[-1.0,0.1,-0.05,-1.3877787807814e-17,0.15,-0.2,0,0,-0.15,-0.25,1.15,0,0.45,0.5,-0.050000000000001,-1.0,-0.1,-0.15,-0.65,-0.9]",2,29,14,38,7,0,1,1,0,0,0,0,0,0
steam:110000109b19569,mp_m_freemode_01,"[-1.0,-1.0,-0.05,-0.6,-0.15,-1.5,7.9103390504542e-16,0.4,-0.15,0.5,0.15,-0.65,0.25,-0.35,0,0,-0.6,-0.15,-2.0,-0.85]",8,26,3,11,7,3,15,9,0,0,0,0,0,0
steam:11000011177bd83,mp_m_freemode_01,"[1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,26,2,3,12,3,8,3,0,0,0,0,0,0
steam:11000010bfad296,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,22,19,8,10,6,20,10,0,0,0,0,0,0
steam:11000010079b75e,mp_m_freemode_01,"[1.3877787807814e-17,0.05,0,0,0,0,0,0,0,0,0,0,-1.0,-0.5,-1.5,0,-0.7,0.05,1.05,-1.5]",18,32,1,1,7,1,2,1,0,0,0,0,0,0
steam:110000139ce4b8a,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,31,6,29,8,0,0,0,0,0,0,0,0,0
steam:110000139d39855,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,21,2,13,0,0,0,0,0,0,0,0,0,0
steam:11000010974cf7a,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,32,0,10,0,0,0,0,0,0,0,0,0
steam:11000010da8c9fe,mp_m_freemode_01,"[0,0,0,0.25,0.3,0.7,0,0,0,0,1.55,0,0,0,0,0,1.2,0,0,0]",5,21,3,1,5,10,0,0,0,0,0,0,0,0
steam:1100001052d434b,mp_f_freemode_01,"[2.5,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0]",24,25,2,1,0,0,3,3,0,0,0,0,0,0
steam:11000010b590ff0,mp_m_freemode_01,"[-0.15,-1.0,-0.1,0.5,0.4,0.05,-0.55,-0.45,0.85,-1.0,-1.5,-0.15,0.9,0.05,-1.3877787807814e-17,-0.35,-0.4,-0.2,-1.3877787807814e-17,0.05]",13,21,54,63,27,15,18,57,0,0,0,0,0,0
steam:11000010430a6a9,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",9,25,2,3,4,2,6,3,0,0,0,0,0,0
steam:11000011af44e1e,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,34,69,23,25,21,16,0,0,0,0,0,0,0
steam:1100001042467e2,mp_m_freemode_01,"[0,0.4,0,0.3,0.4,0.15,0,0,0,0,0.5,0,-0.45,0,0,0,0.6,0.85,0,1.45]",42,38,17,0,3,0,24,2,0,0,0,0,0,0
steam:1100001026a2d00,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,7,0,0,0,1,0,0,0,0,0,0,0
steam:11000010a12b517,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.049999999999999,0.75,0.8,0.35,0.75,1.15]",43,41,38,0,18,0,1,0,0,0,0,0,0,0
steam:110000102aa2158,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,36,14,0,0,0,0,0,0,0,0,0,0,0
steam:11000010de28189,mp_m_freemode_01,"[-1.0,-0.6,-1.4,-0.6,0,0,1.6,-1.0,-0.4,0,0,0.7,1.0,0,1.5,0.45,0,0,0.8,1.55]",10,31,55,0,8,0,19,3,0,0,0,0,0,0
steam:110000103616086,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",5,24,4,6,4,3,7,5,0,0,0,0,0,0
steam:1100001379ecf76,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,25,7,0,3,1,0,0,0,0,0,0,0,0
steam:110000136e4383f,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0,-1.5]",1,23,1,13,10,4,2,2,0,0,0,0,0,0
steam:1100001375b5955,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0]",6,27,1,1,1,2,1,1,0,0,0,0,0,0
steam:11000013743b4fc,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,22,0,0,3,1,0,1,0,0,0,0,0,0
steam:11000010b699e7a,mp_m_freemode_01,"[-0.65,0.15,0,0,0,0,0.95,1.3877787807814e-17,-0.5,0,0,0,0,0,0,0,0,0,0,0]",43,22,39,1,6,3,13,0,0,0,0,0,0,0
steam:110000105c2ffb0,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12,21,1,1,1,0,2,2,0,0,0,0,0,0
steam:110000104219a0a,mp_m_freemode_01,"[-1.0,0.2,-0.4,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0]",2,32,30,29,18,29,6,1,0,0,0,0,0,0
steam:11000010290cbc2,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,26,21,9,10,2,16,1,0,0,0,0,0,0
steam:1100001362ddde5,mp_m_freemode_01,"[-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,25,33,0,1,0,5,0,0,0,0,0,0,0
steam:110000113cf0f1e,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12,21,14,2,5,0,0,5,0,0,0,0,0,0
steam:110000115b00d8b,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,26,2,63,14,4,0,0,0,0,0,0,0,0
steam:11000011d133c4b,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,21,3,0,28,0,2,1,0,0,0,0,0,0
steam:11000011564dc6a,mp_m_freemode_01,"[0.65,0.35,-0.35,0,0,1.5,2.0,0.8,1.0,0.4,0,0,0,-0.85,-9.7144514654701e-17,-0.7,0.65,0,0.7,-0.25]",2,24,14,0,10,0,10,0,0,0,0,0,0,0
steam:11000010bf6fc63,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,36,14,23,10,21,0,61,0,0,0,0,0,0
steam:110000102610464,mp_m_freemode_01,"[-0.9,-0.85,-1.4,-0.35,-0.65,-0.35,-0.3,-1.0,-0.2,0,0,0,0,0,0,0,0,0,0,0]",0,26,4,15,10,0,10,0,0,0,0,0,0,0
steam:11000010e76b780,mp_m_freemode_01,"[0.6,0,0,0,0,0,0,0,0,0,-0.85,-0.35,0.35,1.05,-0.25,-0.050000000000001,-1.0,0.35,0,1.2]",0,26,14,11,10,0,1,1,0,0,0,0,0,0
steam:11000010ec85805,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,29,22,21,8,21,3,1,0,0,0,0,0,0
steam:110000136d36f93,mp_m_freemode_01,"[-0.5,-0.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",4,28,21,29,10,29,5,33,0,0,0,0,0,0
steam:11000010cb9fef5,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,22,0,0,0,0,1,1,0,0,0,0,0,0
steam:11000010a704b69,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,22,7,1,8,0,0,1,0,0,0,0,0,0
steam:1100001089fbd42,mp_m_freemode_01,"[-0.45,0.35,0.8,-0.15,-0.2,-0.15,-0.25,-0.25,0.25,0.1,0.2,-0.5,-0.35,-0.35,-0.7,-0.25,0.8,-0.15,0,0]",12,25,32,9,11,8,2,9,0,0,0,0,0,0
steam:11000010d00a68f,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,21,3,1,10,0,10,0,0,0,0,0,0,0
steam:1100001098b7dc8,mp_m_freemode_01,"[3.0,1.8,-1.3,-0.15,-0.55,1.5,0.95,0.3,0.75,1.25,1.0,1.5,-1.0,1.05,-0.4,2.0,0.6,1.5,1.0,-1.05]",13,31,5,0,3,0,12,0,0,0,0,0,0,0
steam:11000010ce5fd91,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,22,3,3,3,3,2,2,0,0,0,0,0,0
steam:11000011d31d5f3,mp_m_freemode_01,"[-0.65,0,0,0.7,-0.1,-0.2,0,-1.0,-1.5,-0.55,0.55,-1.0,1.0,1.05,-0.1,1.0,0.1,-9.7144514654701e-17,-0.35,-1.1]",0,28,3,5,4,5,5,4,0,0,0,0,0,0
steam:11000010a9b377f,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",18,26,11,0,10,0,1,1,0,0,0,0,0,0
steam:110000101ba52e3,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:11000011554478a,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,29,73,0,10,0,0,0,0,0,0,0,0,0
steam:11000011ad284fd,mp_m_freemode_01,"[0.1,0.05,0.050000000000001,0.15,0,0,-0.25,0.7,-0.1,0,0,0.25,0,0.25,0.7,0.9,0.65,0.6,0,-1.45]",12,26,38,6,14,6,0,4,0,0,0,0,0,0
steam:1100001053eb962,mp_m_freemode_01,"[0.7,0.6,-0.55,0.55,-0.1,-0.25,-0.35,0.75,-0.5,0.4,-0.15,0.25,-0.35,0.2,0.2,-0.2,0.15,-0.25,0.1,-0.25]",0,22,10,27,2,0,11,7,0,0,0,0,0,0
steam:110000102fc6c62,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2,31,0,0,10,0,20,0,0,0,0,0,0,0
steam:1100001398e42e5,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,9,0,0,0,0,0,0,0,0,0,0,0
steam:11000010b12e3fa,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",44,45,54,0,10,0,25,0,0,0,0,0,0,0
steam:11000011a87c9cd,mp_m_freemode_01,"[0.15,0.5,0.8,0.6,0.05,-7.3552275381417e-16,0.25,0.5,1.3877787807814e-17,0.85,-0.25,-0.45,0.85,0.4,0.4,-0.35,0.1,0.2,1.3877787807814e-17,0.6]",0,21,13,1,7,55,0,2,0,0,0,0,0,0
steam:110000106e534eb,mp_m_freemode_01,"[0.35,0.55,0.1,-0.2,0.15,0.2,0,0.1,0,0.049999999999999,-0.3,0.4,0.25,0.3,-0.05,-0.15,-0.65,-0.2,-0.049999999999999,0.2]",44,45,7,2,2,2,10,3,0,0,0,0,0,0
steam:110000134d6b6a6,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:110000103624ea0,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:110000103570479,mp_m_freemode_01,"[-0.9,-0.25,0.65,0.35,0.3,0,0.9,0.2,-0.35,-0.7,0.15,-0.1,0.15,-0.9,0.75,0.2,-0.05,0.2,0.35,-0.45]",17,37,9,0,1,0,1,0,0,0,0,0,0,0
steam:110000119ab4b61,mp_f_freemode_01,"[-1.3877787807814e-17,0.2,0.2,0.3,0.15,0.05,0.2,0,-1.3877787807814e-17,-0.4,0.2,0.55,0.1,-1.05,0.05,1.3877787807814e-17,0.15,0,0.1,-0.6]",25,37,10,59,0,0,5,0,0,0,5,10,2,19
steam:110000115f0ce63,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",6,24,6,3,4,5,4,4,0,0,0,0,0,0
steam:11000010f45b325,mp_m_freemode_01,"[0.8,0.5,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,19,33,2,30,0,0,0,0,0,0,0,0
steam:11000010ac58143,mp_m_freemode_01,"[0.5,-0.25,0.4,0.15,0.1,0,0,-0.2,-0.8,0.75,-1.5,-1.0,-0.2,0.65,-0.7,0.9,-1.0,1.05,-2.0,-0.2]",0,21,21,4,13,0,28,0,0,0,0,0,0,0
steam:11000010015581d,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,2,0,2,0,0,0,0,0,0,0,0,0
steam:11000011d264832,mp_m_freemode_01,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,21,0,0,0,0,0,0,0,0,0,0,0,0
steam:11000010679fa20,mp_m_freemode_01,"[3.0,-1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",5,23,3,20,10,21,11,1,0,0,0,0,0,0
steam:11000010da38292,mp_f_freemode_01,"[3.0,-1.0,-2.0,-1.5,1.0,1.5,-1.5,-0.8,1.5,2.0,1.0,-1.0,-1.0,3.0,-1.5,2.0,2.0,1.5,2.5,2.5]",21,45,29,15,0,0,12,2,0,0,0,0,0,0
