2528,ccphc,reste cool tout se passera bien jai pris contact ave lui,2019-03-23 23:07:19
2529,ccphc,ca marche,2019-03-23 23:07:32
2530,xspw,Allo ?,2019-03-24 00:16:19
2531,xspw,Je suis au concessionaire,2019-03-24 00:16:45
2532,xspw,Gorille : Ok on va arriver,2019-03-24 00:16:54
2533,xspw,On passe prendre un tel pour steve,2019-03-24 00:17:57
2534,xspw,Ok je serai a la banque pres du concessionaire,2019-03-24 00:18:16
2535,xspw,Ok envois une coordonné gps si tu peux,2019-03-24 00:18:31
2536,cocoagogo,ts,2019-03-24 00:59:05
2537,cocoagogo,ivan,2019-03-24 00:59:26
2538,cocoagogo,ouais,2019-03-24 00:59:36
2539,cocoagogo,J'ai des infos pour le traffique,2019-03-24 01:00:27
2540,cocoagogo,ok .-,2019-03-24 01:00:49
2541,cocoagogo,"J'ai tout ce qu'il faut : Arme et blanchiment mais il faudrait que je trouve le point de récolte, si jamais tu vois un mec avec une crête rouge de source sûr il sait ou c'est",2019-03-24 01:01:54
2542,cocoagogo,ok jvais voir pour lui tirer des infos en reparant sa caisse si il passe,2019-03-24 01:03:08
2543,cocoagogo,ou si t'entend parler$,2019-03-24 01:03:29
2544,cocoagogo,;),2019-03-24 01:03:38
2545,cocoagogo,yep tkt,2019-03-24 01:12:01
2546,cocoagogo,parfait,2019-03-24 01:12:12
2547,versys,lieutenant,2019-03-24 15:43:30
2548,versys,"Evenement ce soir, un truc de combat, je vais voir si ils ont besoin de quelque chose d'autre, on sait jamais, personne reste jamais clean dans ces endroits.",2019-03-24 15:49:20
2549,versys,"A priori, l'evenement à l'air clean, mais l'orga m'a quand même dit de rester dispo, il me contacte si il change d'avis.",2019-03-24 15:58:36
2550,versys,01 4,2019-03-24 15:59:07
2551,darknet,qui a des points de drogues ?,2019-03-24 16:46:33
2552,darknet,bonjour j'ai les point vous proposer quoi,2019-03-24 17:03:31
2553,drogue,pour ce qui veul un point c'est 10 000$ le point de weed pour la cocaine c'est 20 000$ le point,2019-03-24 17:18:08
2554,drogue,Quelqu'un a besoin d'un transporteur ?,2019-03-24 17:18:40
2555,weed,je vent le point de weed à 10 000$,2019-03-24 17:18:49
2556,drogue,J'ai déjà plus ou moins les flics dans la poche,2019-03-24 17:19:20
2557,coke,Besoin d'un transport ?,2019-03-24 17:21:07
2558,pd,YO LES PD,2019-03-24 17:58:03
2559,victime,HELLO LES FLIC,2019-03-24 17:58:49
2560,victime,LSPD : nous voulons voir la carte identité de la personne et son état de santé,2019-03-24 18:03:21
2561,victime,Anonym:Il a pas sa carte mais ma donner son mail pas la peine de le contacter j'ai prix son télephone il s'appelle Alex breta son état de santé je le nourie bien de yop=,2019-03-24 18:04:51
2562,victime,LSPD : nous voulons voir une photo de lui de face avec les mains en l'air,2019-03-24 18:06:17
2563,victime,Anonym: sur instagram,2019-03-24 18:06:51
2564,victime,LSPD : via mon mail,2019-03-24 18:07:36
2565,victime,Anonym: Trop tard insta,2019-03-24 18:09:27
2566,victime,LSPD : pourquoi la personne n'a pas les mêmes vêtements ?,2019-03-24 18:12:32
2567,victime,Anonym: si vous voyer une personne comme sur la photo habiller comme sur la photo vous aller dire que c'est peut etre la personne alors que si elle change de vetement ca sera pas la meme personne=,2019-03-24 18:13:32
2568,victime,"LSPD : je n'arrive pas à comprendre votre message, exprimez vous de façon de explicite svp",2019-03-24 18:15:33
2569,victime,anonym: Si tu vois quelqun habiller comme sur la photo en va faire une course poursuite alors que si vous voyer personne habiler comme ca ben vous aller le laisser passeer vous ete bette ou quoi ?,2019-03-24 18:16:46
2570,victime,Anonym: Il va bien je veut ma roncont,2019-03-24 18:17:19
2571,victime,Anonym: 25 000$ ou l'otage meurt,2019-03-24 18:17:57
2572,victime,Anonym: Alors l'otage va pas tarder à mourir,2019-03-24 18:20:32
2573,victime,25 000 $,2019-03-24 18:20:42
2574,victime,on ce retrouve au lieu de votre première photo sur intagram,2019-03-24 18:21:01
2575,victime,Anonym: qui me dit que vous serer pas tous seul,2019-03-24 18:21:23
2576,victime,Anonym: je veut 25 000 $qui me les donnera est apres je déposse l'otage est je vous envoye une position pour le récupérer.,2019-03-24 18:21:58
2577,victime,non vous venez avec l'otage en vie,2019-03-24 18:22:21
2578,victime,je vous le rammene en vie mais dabord l'argent.,2019-03-24 18:22:50
2579,victime,en change de chat j'arrive plus à me lire VICTIME 2 l'autre chat*,2019-03-24 18:23:15
2580,victime,je veut dire Anony l'autre chat,2019-03-24 18:23:52
2581,anony,Anonym: Re je veut l'argent aprés l'otage,2019-03-24 18:24:30
2582,anony,"non l'échange des deux en même temps, car vous pouvez très bien tuer l'otage et prendre l'argent après",2019-03-24 18:25:36
2583,anony,non je suis un homme de parole,2019-03-24 18:25:52
2584,anony,"je n'ai aucune confiance en vous, mon objectif est de récupèrer l'otage en vie",2019-03-24 18:26:18
2585,anony,ok mais je vous jure si vous ete pas tous seul je le tue direct,2019-03-24 18:26:53
2586,anony,en se rejoint ou ?,2019-03-24 18:27:26
2587,anony,AU en se rejoint ou ?,2019-03-24 18:29:36
2588,anony,HOO,2019-03-24 18:32:47
2589,anony,vos mort les filc en se rejoint ou ?,2019-03-24 18:36:41
2590,anony,"désolé pb avec la banque pour retirer, nous partons de la banque pour faire l'échange. Pouvez vous nous envoyer une photo de l'otage accroupit par mail pour vérifier qu'il est en vie svp",2019-03-24 18:37:05
2591,anony,non pas de segonde chance vous ramenez l'argent point bar l'otage va bien j'achette meme des sandwish est de l'eau donc stop l'argent = otage pas d'argent= otage mort,2019-03-24 18:38:49
2592,anony,20 000 c'ets tout ok sinon il est mort,2019-03-24 18:41:18
2593,anony,"mon capitaine va vous retrouver à l'amphitèatre, celui à gauche du casino",2019-03-24 18:41:27
2594,anony,il part avec 25 000 $ comme convenu,2019-03-24 18:41:41
2595,anony,ok mais si il y a quelqun ou un sniper je le tue,2019-03-24 18:42:28
2596,anony,envoyer moi une photo par mail jsp ou sais,2019-03-24 18:44:19
2597,anony,ok,2019-03-24 18:46:51
2598,drogue,Cherche point coke,2019-03-24 19:44:32
2599,drogue,Ou weed,2019-03-24 19:44:45
2600,drogue,J'prends tout ce que vous avez,2019-03-24 19:44:49
2601,barrio,venez au quartier raman à été enlever,2019-03-24 20:04:58
2602,drogue,Cherche point,2019-03-24 23:51:53
2603,yes,yes,2019-03-25 13:55:07
2604,versys,"J'ai potentiellement des infos sur un traffic de cannabis, je vous tiens au courant quand j'aurai creusé davantage.",2019-03-25 15:05:35
2605,oui,LOLO,2019-03-25 18:51:59
2606,reaper,xxx,2019-03-25 20:19:40
2607,versys,10 4,2019-03-25 21:06:12
2608,versys,"Ca parle de traffic chez les transporteurs aériens, vous tiens au courant",2019-03-25 21:42:13
2609,fox,salut ma poule,2019-03-25 23:31:41
2610,avionentreamis,test,2019-03-26 00:07:31
2611,avionentreamis,test reçu,2019-03-26 00:07:40
2612,lspd,Ai renseignements sur plantation weed.,2019-03-26 00:32:26
2613,avionentreamis,"1 personne récolte et apporte la came à un endroit différent à chaque fois. Je récupère la personne, sans véhicule, dans un avion, et je l'amène à l'aéroport de LS. De là, quelqu'un récupère la came en voiture et va la livrer, le livreur repart en taxi.",2019-03-26 00:37:34
2614,avionentreamis,Ca vous va ?,2019-03-26 00:37:37
2615,avionentreamis,"Ou alors, quelqu'un récole et apporte la came à l'aéroport de départ, me livre à la supérette à côté, à laquelle je peux faire un aller retour entre chaque livraison en prétextant acheter de la bouffe, je livre à Los Santos, et le dernier repart.",2019-03-26 00:39:45
2616,aigle,TEST,2019-03-26 00:44:01
2617,aigle,bonjour,2019-03-26 00:44:02
2618,aigle,recu,2019-03-26 00:44:09
2619,fox,"je viens de chourrer une voiture de location a un mec mdrrr, il l'avais pas fermé se con",2019-03-26 01:03:42
2620,avionentreamis,Quelqu'un en ville ?,2019-03-26 13:29:45
2621,avionentreamis,qqun en ville ?,2019-03-26 13:30:00
2622,reaper,A,2019-03-26 18:01:43
2623,reaper,AEA,2019-03-26 18:01:48
2624,reaper,A,2019-03-26 18:01:50
2625,avionentreamis,Suis en ville si besoin,2019-03-26 19:53:41
2626,police,29 et 92 capitaine et lieutenant de la LSPD a l'écoute,2019-03-26 22:40:33
2627,police,92 et 29 a l'ecoute,2019-03-26 22:40:53
2628,police,On veut la supression de 3 dossiers et on relache votre cadet,2019-03-26 22:42:38
2629,baguette,Yooooo,2019-03-26 23:01:22
2630,baguette,!!!,2019-03-26 23:01:35
2631,baguette,wesh,2019-03-26 23:01:54
2632,baguette,louuuuuuuuuuuuuurd!!!!,2019-03-26 23:02:07
2633,baguette,ok,2019-03-26 23:02:41
2634,tico,test,2019-03-27 01:13:46
2635,tico,test,2019-03-27 01:13:55
2636,mille,lll,2019-03-27 01:17:21
2637,mille,mgrgoeoeg,2019-03-27 01:17:25
2638,mille,nickel,2019-03-27 01:17:30
2639,mille,Vous me recevez ? - Cadet 16,2019-03-27 15:39:34
2640,lol,SALUT,2019-03-27 16:07:14
2641,lol,SALUT,2019-03-27 16:07:21
2642,lol,Laverie,2019-03-27 16:07:22
2643,darknet,Yo les gars je suis un homme de main compétent si vous avez des boulots à donner je suis làw,2019-03-27 20:36:05
2644,aigle,tu es dispo? on as des infos pour toi,2019-03-27 20:53:18
2645,versys,oui,2019-03-27 22:24:34
2646,cocoagogo,tes ou,2019-03-27 22:34:47
2647,pv,test,2019-03-28 02:49:56
2648,pv,allo,2019-03-28 02:50:08
2649,classeur,"Bonjour, je viens d'apprendre que mon équipe est au courant qu'il y a une ""taupe"" parmis nous",2019-03-31 18:26:39
2650,classeur,"Donc ça a bavé du coté des flics, les agents se sont ventés de connaitre des choses alors qu'ils ne savent rien",2019-03-31 18:28:05
2651,classeur,"Il faut avouer que ce n'est pas très malin de votre part, d'autant plus que mtn des soupçons se posent dans notre grpe",2019-03-31 18:28:57
2652,brasseurdu,24,2019-03-31 19:53:02
2653,braseurdu,test,2019-03-31 19:53:35
2654,pnl,test,2019-03-31 19:54:19
2655,pnl,test,2019-03-31 19:54:21
2656,weed,quelqun vend point de traitment et revente ?,2019-03-31 20:10:04
2657,weed,on vend les points de weed .,2019-03-31 20:20:22
2658,coco,du monde qui vend la coco?,2019-03-31 20:26:42
2659,cocaine,ca vend ou pas,2019-03-31 20:27:22
2660,pnl,yo,2019-04-01 20:38:04
2661,pnl,YO,2019-04-01 20:38:25
2662,pnl,ça fait quoi de frai?,2019-04-01 20:38:37
2663,pnl,je vais xhoper une voitur de locasion,2019-04-01 20:38:57
2664,pnl,et apres faire de la thune,2019-04-01 20:39:39
2665,pnl,pour acheter les point de weed,2019-04-01 20:39:53
2666,weed,dispo pur acht de point,2019-04-01 20:41:03
2667,weed,/,2019-04-01 20:41:20
2668,pnl,c quoi ton num,2019-04-01 20:41:39
2669,coke,Du monde et chaud ?,2019-04-01 21:56:45
2670,weed,Je vend point pas cher offre en or,2019-04-01 22:06:16
2671,coke,Je vend Point coke pas cher offre en or,2019-04-01 22:06:43
2672,aigle,bonjour,2019-04-02 01:20:22
2673,aigle,Avez vous du nouveau?,2019-04-02 01:20:51
2674,aigle,je ne recois rien,2019-04-02 01:26:38
2675,aigle,avez vous du nouveau sur mes demandes?,2019-04-02 01:28:38
2676,aigle,pas encore,2019-04-02 01:28:53
2677,aigle,ok il me faut des infos sur la vente des bonbons et la lessive merci,2019-04-02 01:31:19
2678,aigle,"je fais de mon mieux, je vous recontacte plus tard.",2019-04-02 01:32:56
2679,aigle,je compte sur vous merci,2019-04-02 01:33:14
2680,vagos,J. Hooolaaaaaaa !,2019-04-02 15:26:06
2681,weed,quelqun vend point de weed,2019-04-02 19:46:24
2682,weed,ok on se retrouve ou,2019-04-02 19:58:48
2683,pnl,YO,2019-04-02 20:15:42
2684,weed,Je vend tout le rune a 10 000,2019-04-03 14:06:19
2685,coke,je vend run de coke 25k,2019-04-03 14:06:54
2686,weed,qqun connait un point de fabrication ?,2019-04-03 19:14:23
2687,point,fabrication,2019-04-03 19:14:57
2688,weed,Vends point de weed au plus offrant (en dessous de 10 000),2019-04-03 19:16:06
2689,weed,Vend point de recolte de week 5000,2019-04-03 19:16:47
2690,weed,dispo now,2019-04-03 19:17:00
2691,weed,qql veut acheter de la weed ou quelqu un veut les points?,2019-04-03 19:18:10
2692,weed,.,2019-04-03 19:18:21
2693,weed,je veux un point ouais,2019-04-03 19:18:33
2694,weed,le quel?,2019-04-03 19:18:47
2695,weed,un point 4500,2019-04-03 19:18:56
2696,weed,traitement de weed 3000 dernier prix de suite en ville,2019-04-03 19:19:35
2697,weed,3000 le point? tu veux que tt le monde aille dessus toi ahah,2019-04-03 19:20:12
2698,weed,"ok pas grave alors, ciao",2019-04-03 19:20:27
2699,weed,vend point de recolte weed 5000,2019-04-03 19:20:59
2700,extasy,salut,2019-04-03 19:35:13
2701,armes,qui vend des armes,2019-04-03 19:49:15
2702,weed,il y a quoi comme truc illegal dans la ville ?,2019-04-03 19:55:32
2703,weed,weed ? meth ? cocaine ? c'est tout ?,2019-04-03 19:59:31
2704,drogue,il y a quoi comme truc illegaux en ville ?,2019-04-03 20:00:17
2705,weed,qui vend point fabrication weed ?,2019-04-03 20:01:54
2706,weed,traaitement,2019-04-03 20:02:32
2707,coke,du monde ici ?,2019-04-03 20:05:14
2708,weed,Vend point de prod 5000,2019-04-03 21:00:01
2709,weed,vend point prod 4000,2019-04-03 21:03:43
2710,coke,qqun intéréssé par point prod weed ?,2019-04-03 21:04:25
2711,weed,recherche echange de point,2019-04-03 21:32:09
2712,weed,DONNEZ moi votre numéro et je vous contacte,2019-04-03 21:32:44
2713,weed,0619561767,2019-04-03 21:34:50
2714,weed,"Pas de numero, trop risqué, donne un endroit ou se rejoindre",2019-04-03 21:34:55
2715,bisbis,Bonjour.,2019-04-03 21:35:26
2716,drogue,Vend point weed au plus offrant,2019-04-03 21:41:18
2717,bisbis,Bonsoir,2019-04-03 21:44:14
2718,bisbis,Vous êtes à la recherche de quelque chose ?,2019-04-03 21:44:58
2719,bisbis,Un contact commun m'a informé que vous auriez besoin d'information.,2019-04-03 21:48:47
2720,bisbis,Exact,2019-04-03 21:49:05
2721,bisbis,Personnelement je cherche l'endroit du blanchisseur ou le vendeur d'armes,2019-04-03 21:49:32
2722,bisbis,"Je peux fournir le blanchisseur dans un premier temps. Le prix est fixe, 50.000$.",2019-04-03 21:50:51
2723,bisbis,Accès illimité,2019-04-03 21:51:07
2724,bisbis,Pour 80 k ou 90k d'argent sale vous irez? Ou pas,2019-04-03 21:52:17
2725,bisbis,"J'attend une réponse, conctactez moi dès que vous aurai vu .",2019-04-03 21:54:48
2726,bisbis,Je vous recontacte rapidement.,2019-04-03 21:55:52
2727,bisbis,Pas de soucis.,2019-04-03 21:57:14
2728,weed,quelqun vend traitment,2019-04-03 21:58:58
2729,bisbis,Re-bonjour. Le blanchisseur prend 50%. Je vous propose 2 options :,2019-04-03 22:02:37
2730,bisbis,Soit je vous vend le point directement et vous faites vous meme les transactions,2019-04-03 22:02:49
2731,bisbis,Soit nous pouvons nous en occuper mais sa sera 50% pour le blanchisseur et 10% pour nous.,2019-04-03 22:03:12
2732,bisbis,le point revient a combien?,2019-04-03 22:03:38
2733,weed,qui veut point recolte et vente de weed ?,2019-04-03 22:03:53
2734,weed,Point de weed et point de vente 10.000,2019-04-03 22:03:55
2735,bisbis,"Le marché tourne aux alentours de 80,000 pour le point, directement. Vous etes libre d'y acceder directement et sans limite.",2019-04-03 22:04:14
2736,bisbis,C'est rapidement rentable.,2019-04-03 22:04:27
2737,bisbis,"80,000 d'argent propre dans ce cas?",2019-04-03 22:05:59
2738,bisbis,Exactement.,2019-04-03 22:06:17
2739,bisbis,"Je vais y réflechir avec mes amis, et je vous redis d'ici 20min/30min.",2019-04-03 22:08:32
2740,bisbis,"Essayer d'etre rapide, l'offre de durera pas indéfiniment.",2019-04-03 22:09:09
2741,bisbis,Pas de soucis vous l'a saurais d'ici peu.,2019-04-03 22:09:31
2742,bisbis,Mon offre tient encore 10 minutes.,2019-04-03 22:28:03
2743,bisbis,Vous travaillez avec quelqu'un ou vous êtes indépendant?,2019-04-03 22:32:44
2744,bisbis,Je travail avec quelqu'un.,2019-04-03 22:32:57
2745,bisbis,Vous n'êtes pas un gang j'espère.,2019-04-03 22:33:09
2746,bisbis,"Non, ne vous inquietez pas. Je construis mes relations sur la confiance.",2019-04-03 22:33:31
2747,bisbis,"80 000 d'argent propre, et vous nous donner l'endroit de blanchissement? Suis-je correcte?",2019-04-03 22:34:49
2748,bisbis,Exactement.,2019-04-03 22:35:11
2749,bisbis,Pouvez-vous envoyer un autre message? Ce dernier est ''bugger''.,2019-04-03 22:35:41
2750,bisbis,"Oui, je vois de quel probleme vous parlez. Il faut ecrire de long messages pour que ce soit propre. Vous etes correcte, 80,000 et vous avez le point",2019-04-03 22:36:14
2751,bisbis,"Ok, cela prendra un peu de temps à ''récolter'' mais nous pouvons le faire.",2019-04-03 22:37:02
2752,bisbis,"ehasdbaseuiasdiasbhueasbhdjasneasybidasnekashbdaskenasuihdasjkneasuydghas                   Ça nous prendra du temps, mais cela est possible",2019-04-03 22:37:25
2753,bisbis,Ah je crois que c'est moi qui est un probleme de telephone maintenant,2019-04-03 22:39:04
2754,bisabisa,bonjour,2019-04-03 22:43:43
2755,bisbis,Venez sur le tor chat BISABISA,2019-04-03 22:45:38
2756,bisbis,"il y a trop de message, crée :   bisbis2",2019-04-03 22:46:11
2757,bisbis,bisabisa,2019-04-03 22:46:37
2758,bisbis,bonjour ?,2019-04-03 22:48:47
2759,bisbis,bisbisdeux,2019-04-03 22:48:51
2760,bisbisdeux,bonjour?,2019-04-03 22:49:06
2761,bisbis,venez bisbisdeux,2019-04-03 22:49:15
2762,bisbis,bisbisdeux,2019-04-03 22:49:19
2763,bisbis,bisbisdeux,2019-04-03 22:49:23
2764,bisbis,bisbisdeux,2019-04-03 22:49:32
2765,bisbis,bisbisdeux,2019-04-03 22:49:52
2766,bisbis,bisbisdeux,2019-04-03 22:49:54
2767,bisbis,bisbisdeux,2019-04-03 22:50:11
2768,bisbis,bisbisdeux,2019-04-03 22:50:14
2769,bisbisdeux,bonsoir,2019-04-03 22:50:56
2770,bisbisdeux,"Ah, désolé pour la gene occasionner. Ok pour vous donc ?",2019-04-03 22:51:44
2771,bisbisdeux,"Tic-tac, tic-tac.",2019-04-03 22:58:34
2772,weed,quelquun vend traitement ? 30.000 a offrir,2019-04-03 22:59:17
2773,bisbisdeux,On est ok,2019-04-03 22:59:26
2774,bisbisdeux,On pourrai se voir quand?,2019-04-03 22:59:30
2775,bisbisdeux,j'ai 86k à blanchir,2019-04-03 22:59:42
2776,bisbisdeux,"D'accord. Dans quelques minutes, un lieu de rendez-vous va vous être donné. Vous allez y aller seul. Là-bas, un ami a moi vous attendra dans une voiture. Vous lui donnerai l'argent et il vous menera au lieu. Entendu?",2019-04-03 23:00:20
2777,weed,cherche traitement weed a echanger contre vente + recolte,2019-04-03 23:01:08
2778,bisbisdeux,J'attends votre confirmation.,2019-04-03 23:04:55
2779,bisbisdeux,Ok,2019-04-03 23:05:23
2780,bisbisdeux,"Rdv station 27. Mon ami vous y attendra. Il est muet, n'essayez donc pas de lui parler.",2019-04-03 23:06:11
2781,bisbisdeux,"Une fois sur place, monter dans la voiture directement.",2019-04-03 23:09:40
2782,bisbisdeux,C'est où Station 27,2019-04-03 23:10:22
2783,bisbisdeux,"Proche fourriere. En cas de probleme, je ferai bisbistrois",2019-04-03 23:11:07
2784,bisbisdeux,Vous êtes attendu.,2019-04-03 23:15:18
2785,bisbisdeux,J'ai des soucis la,2019-04-03 23:15:37
2786,bisbisdeux,Il fallait y penser avant de valider le rendez-vous.,2019-04-03 23:16:05
2787,bisbisdeux,Des soucis imprevu,2019-04-03 23:18:02
2788,bisbisdeux,vous y etes toujours?,2019-04-03 23:18:08
2789,bisbisdeux,Mon ami peut y retourner oui,2019-04-03 23:18:59
2790,bisbisdeux,dans 15min,2019-04-03 23:19:11
2791,bisbisdeux,"Si vous n'êtes pas là dans 15 minutes, le prix augmentera.",2019-04-03 23:19:38
2792,bisbisdeux,Si je viens seulement pour discuter cette fois ça vous irai?,2019-04-03 23:21:34
2793,bisbisdeux,venez bisbistrois,2019-04-03 23:21:52
2794,bisbistrois,oui?,2019-04-03 23:22:48
2795,bisbistrois,"Il n'y a rien a discuter. Soit vous venez sur le lieu du rendez-vous avec l'argent pour l'echange, soit le deal est annulé.",2019-04-03 23:23:17
2796,bisbistrois,j'ai aucune assurance que vous allez pas nous arnaqué,2019-04-03 23:23:57
2797,bisbistrois,"Je ne compte pas vous arnaquer. Les mauvaises affaires font les mauvais amis et comme je vous ai dit, je fonctionne avec la confiance.",2019-04-03 23:24:41
2798,bisbistrois,"Mes amis, me demandent si on peut encore travailler un peu dans l'argent avant de vous recontactez? Parce que on a eu un imprevu intérresé",2019-04-03 23:25:37
2799,bisbistrois,"Le deal est maintenant. Si vous me recontacter plus tard, le prix augmentera.",2019-04-03 23:26:19
2800,coke,j'achete run de coke 25k maintenant si t'es là,2019-04-03 23:26:20
2801,bisbistrois,"si je vous rammenne par exemple 15k et vous me blanchisser?, histoire d'avoir la premiere confiance",2019-04-03 23:26:51
2802,bisbistrois,et si tout ce passe bien on continura avec vous,2019-04-03 23:27:00
2803,bisbistrois,"Nous ne nous occupons pas du blanchiement. Nous vendons l'information uniquement. Encore une fois, si vous n'avez pas confiance, refusez l'échange. Je vous laisse 5 minutes pour réfléchir.",2019-04-03 23:28:10
2804,bisbistrois,Je vous ai deja dit que l'on n'a pas 80k d'argent propre,2019-04-03 23:28:44
2805,bisbistrois,"Vous êtes trop compliqué. Les échanges précédents, vous avez accepté l'echange et vous aviez écrit que vous aviez l'argent. Recontactez moi demain avec la somme. Au revoir",2019-04-03 23:29:41
2806,bisbistrois,Je vous ai dit que j'avais pas 80k de propre,2019-04-03 23:30:05
2807,bisbistrois,jai que du sale,2019-04-03 23:30:08
2808,bisbistrois,bisbisquatre demain. Au revoir,2019-04-03 23:31:03
2809,bisbisquatre,Ici.,2019-04-03 23:35:46
2810,weed,"Point de recolte + point de vente a vendre, faire une propositio",2019-04-04 11:48:10
2811,coke,cherche run de coke,2019-04-04 11:48:29
2812,weed,VEND RECOLTE WEED,2019-04-04 14:08:11
2813,noustous,Bonjour.,2019-04-04 16:37:46
2814,noustous,ok,2019-04-04 16:37:55
2815,noustous,"Dit moi , on ne trouve pas exactement le point de recolte de la coco",2019-04-04 17:02:31
2816,noustous,c'est ok !,2019-04-04 17:04:36
2817,noustous,"C'est dans les serres, celle que je vous avez montrer sur la carte",2019-04-04 17:06:10
2818,noustous,on a trouvé merci,2019-04-04 17:06:36
2819,noustous,Bon courage et tenez moi au courant lorsque vous avez l'argent,2019-04-04 17:07:02
2820,noustous,se sera fait !,2019-04-04 17:07:30
2821,noustous,"Petit soucis de screen , pertes des 2 dernier point la transformation et le revente",2019-04-04 17:19:16
2822,bisbisquatre,Oui,2019-04-04 18:09:27
2823,weed,quelqun vend traitment,2019-04-04 19:01:36
2824,weed,qui connait traitement weed ?,2019-04-04 19:02:57
2825,noustous,"Bonjour, vous avez regler votre probleme?",2019-04-04 19:10:54
2826,weed,"qlqun connait trait,emt",2019-04-04 19:14:16
2827,weed,quelqun traitment,2019-04-04 19:26:57
2828,aigle,des nouvelles?,2019-04-04 21:33:55
2829,noustous,"Je creer noustousdeux comme channel, quand vous avez l'argent, contactez moi",2019-04-04 23:30:12
2830,noustous,on decolle de notre position (8km),2019-04-05 00:42:33
2831,noustous,je vous attend dans l'hopital,2019-04-05 00:43:05
2832,noustous,ok,2019-04-05 00:43:10
2833,noustous,combien de temps ? je dois partir,2019-04-05 00:49:47
2834,weed,Vend recolte coca,2019-04-05 11:39:26
2835,weed,"vend recolte cocaine, dispo",2019-04-05 11:39:28
2836,coke,vend recolte weed,2019-04-05 11:39:37
2837,aigle,tes,2019-04-05 18:20:13
2838,aigle,t,2019-04-05 18:20:15
2839,aigle,!,2019-04-05 18:20:18
2840,aigle,test,2019-04-05 19:29:30
2841,aigle,tic tac tic tac ...,2019-04-05 19:29:45
2842,noustous,nous sommes quittes.,2019-04-05 19:37:15
2843,yo,yo,2019-04-06 01:50:56
2844,blanchiment,250k de sale?,2019-04-06 01:53:42
2845,aigle,TEST,2019-04-06 12:52:01
2846,aigle,vous etes la,2019-04-06 14:00:14
2847,doritos,test,2019-04-06 15:41:02
2848,doritos,yo,2019-04-06 15:41:02
2849,doritos,10 4,2019-04-06 15:41:10
2850,drogue,Combien le run complet de weed,2019-04-06 15:57:28
2851,te,TEST,2019-04-06 18:48:48
2852,doritos,capitaine j'attends toujours là...,2019-04-06 21:47:24
2853,te,J'aurais besoin de vous,2019-04-06 22:09:09
2854,te,apres meeting rdv mecano 5/6,2019-04-06 22:15:23
2855,te,reçus,2019-04-06 22:15:52
2856,aigle,j'attends des infos .. le temps se fait tres long,2019-04-06 22:41:01
2857,te,nous somme au garage,2019-04-06 22:46:59
2858,te,operation terminée?,2019-04-06 23:47:54
2859,te,pneu éclaté,2019-04-06 23:48:16
2860,te,personne en detresse,2019-04-06 23:48:26
2861,te,c'est déjà un bon début je dirais,2019-04-06 23:48:38
2862,te,cible touchée?,2019-04-06 23:49:33
2863,te,non on ne le voulait pas,2019-04-06 23:49:52
2864,te,c'etait juste pour faire passer un message,2019-04-06 23:50:02
2865,te,j'ai vu insta,2019-04-06 23:50:35
2866,te,:),2019-04-06 23:50:41
2867,te,on a donné l'ordre de ne pas suivre la voiture noir car trop dangereuse,2019-04-06 23:51:07
2868,te,tant mieux bonne initiative,2019-04-06 23:51:29
2869,te,merci,2019-04-06 23:51:34
2870,te,merci,2019-04-06 23:51:46
2871,te,ce tor chat est cramé supprimer le,2019-04-06 23:54:10
2872,te,le nouveau si besoin #lacriseomic,2019-04-06 23:54:19
2873,lacriseomic,teste,2019-04-06 23:54:30
2874,te,bdh,2019-04-06 23:54:37
2875,te,bdr,2019-04-06 23:54:41
2876,lacriseomic,test,2019-04-06 23:55:14
2877,aigle,alors,2019-04-07 00:05:00
2878,aigle,Test,2019-04-07 01:14:14
2879,noustous,tu et la ?,2019-04-07 02:23:31
2880,test,sous ;erde,2019-04-07 05:54:31
2881,test,Merci,2019-04-07 05:54:39
2882,noustous,Bonjour :),2019-04-07 15:31:10
2883,drogue,bonjour,2019-04-07 15:47:29
2884,biscuit,test,2019-04-07 16:01:24
2885,biscuit,test,2019-04-07 16:01:33
2886,vagos,salut,2019-04-07 16:23:33
2887,biscuit,Ca commence quand,2019-04-07 16:45:23
2888,biscuit,Il faut organiser un rdv,2019-04-07 16:49:33
2889,biscuit,Je peux ajouter quelque chose,2019-04-07 16:55:32
2890,biscuit,jecoute,2019-04-07 16:55:41
2891,biscuit,"Je vous ai douiller, je reste fidele a mes freres tant qu'a prendre pour perpet",2019-04-07 16:59:35
2892,biscuit,Bonne chance avec les fausses informations,2019-04-07 17:00:06
2893,biscuit,....,2019-04-07 17:00:09
2894,biscuit,c'est vous qui aller avoir besoin de chance :),2019-04-07 17:01:27
2895,biscuit,Oh c'est bon je rigole,2019-04-07 17:03:29
2896,biscuit,c'etait une BLAGUE,2019-04-07 17:03:57
2897,aigle,GROSSOMODO j'ai suivi quelqu'un en entrainent quelqu'un la personne que j'ai suivit était harry samford bref il arrive a me semez du coup je ramene mon ami sur le points de récolte en lui sortant des mensonges du style j'ai besoin de voir le mec,2019-04-07 18:42:59
2898,aigle,qui est parti vers les champ de weed nous avions récolter que des feuilles quand d'un coup vos collegues débarquent hélico ect... dans mon rôle qui était indic forcément j'me suis pas rendu quand j'ai vu un hélico nous étions que deux en moto,2019-04-07 18:43:57
2899,aigle,le chat tor bug,2019-04-07 18:44:48
